[0001].[18768].[20388].[2021.04.05.01.22.31.077631].SRV1.INF:Main.py.<module>.513:Main Program Started
[0002].[18768].[20388].[2021.04.05.01.22.31.088642].SRV1.INF:Main.py.<module>.515:Command Line iniFileName=default.ini
[0003].[18768].[20388].[2021.04.05.01.22.31.099651].SRV1.INF:Main.py.<module>.516:Command Line VerboseMode=None
[0004].[18768].[20388].[2021.04.05.01.22.31.109658].SRV1.INF:Main.py.<module>.519:AppSpoManager.DebugVerboseModeOn=True
[0005].[18768].[20388].[2021.04.05.01.22.31.119665].SRV1.INF:Main.py.<module>.520:AppSpoManager.AppDebugMan.DebugInfoMessages=True
[0006].[18768].[20388].[2021.04.05.01.22.31.130672].SRV1.INF:Main.py.<module>.521:AppSpoManager.DebugErrorMessages=True
[0007].[18768].[20388].[2021.04.05.01.22.31.138677].SRV1.INF:Main.py.<module>.522:AppSpoManager.DebugTargetConsole=False
[0008].[18768].[20388].[2021.04.05.01.22.31.145682].SRV1.INF:Main.py.<module>.523:AppSpoManager.DebugTargetFile=True
[0009].[18768].[20388].[2021.04.05.01.22.31.153688].SRV1.INF:Main.py.<module>.524:AppSpoManager.DebugTargetFilePath=Debugs\Debug1
[0010].[18768].[20388].[2021.04.05.01.22.31.160692].SRV1.INF:Main.py.<module>.525:AppSpoManager.DebugLinesPerFile=1000
[0011].[18768].[20388].[2021.04.05.01.22.31.167696].SRV1.INF:Main.py.<module>.526:AppSpoManager.AppRunFolder=c:\Apps\PythonTry1
[0012].[18768].[20388].[2021.04.05.01.22.31.175703].SRV1.INF:Main.py.<module>.532:ModuleFileNameOnly=Main.py
[0013].[18768].[20388].[2021.04.05.01.22.31.182707].SRV1.INF:Main.py.<module>.534:File=c:\Apps\PythonTry1\Main.py
[0014].[18768].[20388].[2021.04.05.01.22.31.189711].SRV1.INF:Main.py.<module>.535:FileDirName=c:\Apps\PythonTry1
[0015].[18768].[20388].[2021.04.05.01.22.31.197717].SRV1.INF:Main.py.<module>.536:FileAbsPath=c:\Apps\PythonTry1\Main.py
[0016].[18768].[20388].[2021.04.05.01.22.31.204722].SRV1.INF:Main.py.<module>.537:ModuleName1=__main__
[0017].[18768].[20388].[2021.04.05.01.22.31.214727].SRV1.INF:Main.py.<module>.538:ModuleName2=Main
[0018].[18768].[20388].[2021.04.05.01.22.31.225735].SRV1.INF:Main.py.<module>.540:Main Program Started
[0019].[18768].[20388].[2021.04.05.01.22.31.232739].SRV1.INF:Main.py.<module>.541:Python Executable Path=C:\Program Files\Python39\python.exe
[0020].[18768].[20388].[2021.04.05.01.22.31.239744].SRV1.INF:Main.py.<module>.542:Python Interpreter Version=3.9.2 (tags/v3.9.2:1a79785, Feb 19 2021, 13:44:55) [MSC v.1928 64 bit (AMD64)]
[0021].[18768].[20388].[2021.04.05.01.22.31.249751].SRV1.INF:Main.py.<module>.543:PythonShellProcessPID=20388
[0022].[18768].[20388].[2021.04.05.01.22.31.270764].SRV1.INF:Main.py.<module>.544:PythonShellParentProcessPID=18768
[0023].[18768].[20388].[2021.04.05.01.22.31.281773].SRV1.INF:Main.py.<module>.547:Sys.Path=['c:\\Apps\\PythonTry1', 'C:\\Program Files\\Python39\\python39.zip', 'C:\\Program Files\\Python39\\DLLs', 'C:\\Program Files\\Python39\\lib', 'C:\\Program Files\\Python39', 'C:\\Users\\user2\\AppData\\Roaming\\Python\\Python39\\site-packages', 'C:\\Program Files\\Python39\\lib\\site-packages']
[0024].[18768].[20388].[2021.04.05.01.22.31.323803].SRV1.INF:Main.py.AddClientNodes2GridFromSettings.382:192.168.0.1, KAT1.ODA1, KORÝDOR DUVAR
192.168.0.2, KAT2.ODA2, TAVAN HOPARLÖR
192.168.0.3, KAT3.ODA3, KAPI_ÖNÜ_ANONS
[0025].[18768].[20388].[2021.04.05.01.22.31.336809].SRV1.INF:Main.py.AddClientNodes2GridFromSettings.396:List of All Nodes Read From IniFile------
[0093].[18768].[20388].[2021.04.05.01.22.31.973230].SRV1.INF:Main.py.on_data_ready.47:Cx=60 Deðer1 from <sip.voidptr object at 0x0000007224E0B450>
[0094].[18768].[20388].[2021.04.05.01.22.31.981236].SRV1.INF:Main.py.on_data_ready.47:Cx=61 Deðer1 from <sip.voidptr object at 0x0000007224E0B420>
[0095].[18768].[20388].[2021.04.05.01.22.31.991242].SRV1.INF:Main.py.on_data_ready.47:Cx=62 Deðer1 from <sip.voidptr object at 0x0000007224E0B420>
[0096].[18768].[20388].[2021.04.05.01.22.32.003250].SRV1.INF:Main.py.on_data_ready.47:Cx=63 Deðer1 from <sip.voidptr object at 0x0000007224E0B420>
[0097].[18768].[20388].[2021.04.05.01.22.32.014260].SRV1.INF:Main.py.on_data_ready.47:Cx=64 Deðer1 from <sip.voidptr object at 0x0000007224E0B420>
[0098].[18768].[20388].[2021.04.05.01.22.32.021764].SRV1.INF:Main.py.on_data_ready.47:Cx=65 Deðer1 from <sip.voidptr object at 0x0000007224E0B450>
[0099].[18768].[20388].[2021.04.05.01.22.32.031773].SRV1.INF:Main.py.on_data_ready.47:Cx=66 Deðer1 from <sip.voidptr object at 0x0000007224E0B450>
[0100].[18768].[20388].[2021.04.05.01.22.32.038778].SRV1.INF:Main.py.on_data_ready.47:Cx=67 Deðer1 from <sip.voidptr object at 0x0000007224E0B420>
[0101].[18768].[20388].[2021.04.05.01.22.32.046784].SRV1.INF:Main.py.on_data_ready.47:Cx=68 Deðer1 from <sip.voidptr object at 0x0000007224E0B480>
[0102].[18768].[20388].[2021.04.05.01.22.32.057791].SRV1.INF:Main.py.on_data_ready.47:Cx=69 Deðer1 from <sip.voidptr object at 0x0000007224E0B480>
[0103].[18768].[20388].[2021.04.05.01.22.32.065797].SRV1.INF:Main.py.on_data_ready.47:Cx=70 Deðer1 from <sip.voidptr object at 0x0000007224E0B480>
[0104].[18768].[20388].[2021.04.05.01.22.32.072801].SRV1.INF:Main.py.on_data_ready.47:Cx=71 Deðer1 from <sip.voidptr object at 0x0000007224E0B420>
[0105].[18768].[20388].[2021.04.05.01.22.32.080806].SRV1.INF:Main.py.on_data_ready.47:Cx=72 Deðer1 from <sip.voidptr object at 0x0000007224E0B420>
[0106].[18768].[20388].[2021.04.05.01.22.32.088811].SRV1.INF:Main.py.on_data_ready.47:Cx=73 Deðer1 from <sip.voidptr object at 0x0000007224E0B450>
[0107].[18768].[20388].[2021.04.05.01.22.32.096816].SRV1.INF:Main.py.on_data_ready.47:Cx=74 Deðer1 from <sip.voidptr object at 0x0000007224E0B450>
[0108].[18768].[20388].[2021.04.05.01.22.32.104822].SRV1.INF:Main.py.on_data_ready.47:Cx=75 Deðer1 from <sip.voidptr object at 0x0000007224E0B450>
[0109].[18768].[20388].[2021.04.05.01.22.32.112829].SRV1.INF:Main.py.on_data_ready.47:Cx=76 Deðer1 from <sip.voidptr object at 0x0000007224E0B420>
[0110].[18768].[20388].[2021.04.05.01.22.32.120834].SRV1.INF:Main.py.on_data_ready.47:Cx=77 Deðer1 from <sip.voidptr object at 0x0000007224E0B450>
[0111].[18768].[20388].[2021.04.05.01.22.32.128342].SRV1.INF:Main.py.on_data_ready.47:Cx=78 Deðer1 from <sip.voidptr object at 0x0000007224E0B450>
[0112].[18768].[20388].[2021.04.05.01.22.32.138349].SRV1.INF:Main.py.on_data_ready.47:Cx=79 Deðer1 from <sip.voidptr object at 0x0000007224E0B420>
[0113].[18768].[20388].[2021.04.05.01.22.32.146354].SRV1.INF:Main.py.on_data_ready.47:Cx=80 Deðer1 from <sip.voidptr object at 0x0000007224E0B450>
[0114].[18768].[20388].[2021.04.05.01.22.32.154359].SRV1.INF:Main.py.on_data_ready.47:Cx=81 Deðer1 from <sip.voidptr object at 0x0000007224E0B450>
[0115].[18768].[20388].[2021.04.05.01.22.32.162365].SRV1.INF:Main.py.on_data_ready.47:Cx=82 Deðer1 from <sip.voidptr object at 0x0000007224E0B450>
[0116].[18768].[20388].[2021.04.05.01.22.32.173372].SRV1.INF:Main.py.on_data_ready.47:Cx=83 Deðer1 from <sip.voidptr object at 0x0000007224E0B450>
[0117].[18768].[20388].[2021.04.05.01.22.32.181378].SRV1.INF:Main.py.on_data_ready.47:Cx=84 Deðer1 from <sip.voidptr object at 0x0000007224E0B450>
[0118].[18768].[20388].[2021.04.05.01.22.32.189382].SRV1.INF:Main.py.on_data_ready.47:Cx=85 Deðer1 from <sip.voidptr object at 0x0000007224E0B450>
[0119].[18768].[20388].[2021.04.05.01.22.32.197389].SRV1.INF:Main.py.on_data_ready.47:Cx=86 Deðer1 from <sip.voidptr object at 0x0000007224E0B450>
[0120].[18768].[20388].[2021.04.05.01.22.32.204393].SRV1.INF:Main.py.on_data_ready.47:Cx=87 Deðer1 from <sip.voidptr object at 0x0000007224E0B420>
[0121].[18768].[20388].[2021.04.05.01.22.32.212399].SRV1.INF:Main.py.on_data_ready.47:Cx=88 Deðer1 from <sip.voidptr object at 0x0000007224E0B420>
[0122].[18768].[20388].[2021.04.05.01.22.32.219403].SRV1.INF:Main.py.on_data_ready.47:Cx=89 Deðer1 from <sip.voidptr object at 0x0000007224E0B450>
[0123].[18768].[20388].[2021.04.05.01.22.32.227408].SRV1.INF:Main.py.on_data_ready.47:Cx=90 Deðer1 from <sip.voidptr object at 0x0000007224E0B450>
[0124].[18768].[20388].[2021.04.05.01.22.32.234413].SRV1.INF:Main.py.on_data_ready.47:Cx=91 Deðer1 from <sip.voidptr object at 0x0000007224E0B450>
[0125].[18768].[20388].[2021.04.05.01.22.32.242418].SRV1.INF:Main.py.on_data_ready.47:Cx=92 Deðer1 from <sip.voidptr object at 0x0000007224E0B450>
[0126].[18768].[20388].[2021.04.05.01.22.32.249423].SRV1.INF:Main.py.on_data_ready.47:Cx=93 Deðer1 from <sip.voidptr object at 0x0000007224E0B450>
[0127].[18768].[20388].[2021.04.05.01.22.32.257428].SRV1.INF:Main.py.on_data_ready.47:Cx=94 Deðer1 from <sip.voidptr object at 0x0000007224E0B450>
[0128].[18768].[20388].[2021.04.05.01.22.32.266433].SRV1.INF:Main.py.on_data_ready.47:Cx=95 Deðer1 from <sip.voidptr object at 0x0000007224E0B450>
[0129].[18768].[20388].[2021.04.05.01.22.32.273439].SRV1.INF:Main.py.on_data_ready.47:Cx=96 Deðer1 from <sip.voidptr object at 0x0000007224E0B450>
[0130].[18768].[20388].[2021.04.05.01.22.32.281444].SRV1.INF:Main.py.on_data_ready.47:Cx=97 Deðer1 from <sip.voidptr object at 0x0000007224E0B420>
[0131].[18768].[20388].[2021.04.05.01.22.32.288448].SRV1.INF:Main.py.on_data_ready.47:Cx=98 Deðer1 from <sip.voidptr object at 0x0000007224E0B420>
[0132].[18768].[20388].[2021.04.05.01.22.32.296454].SRV1.INF:Main.py.on_data_ready.47:Cx=99 Deðer1 from <sip.voidptr object at 0x0000007224E0B420>
[0133].[18768].[20388].[2021.04.05.01.22.32.304459].SRV1.INF:Main.py.on_data_ready.47:Cx=100 Deðer1 from <sip.voidptr object at 0x0000007224E0B420>
[0134].[18768].[20388].[2021.04.05.01.22.32.311464].SRV1.INF:Main.py.on_data_ready.47:Cx=101 Deðer1 from <sip.voidptr object at 0x0000007224E0B450>
[0135].[18768].[20388].[2021.04.05.01.22.32.319469].SRV1.INF:Main.py.on_data_ready.47:Cx=102 Deðer1 from <sip.voidptr object at 0x0000007224E0B420>
[0136].[18768].[20388].[2021.04.05.01.22.32.327475].SRV1.INF:Main.py.on_data_ready.47:Cx=103 Deðer1 from <sip.voidptr object at 0x0000007224E0B420>
[0137].[18768].[20388].[2021.04.05.01.22.32.335480].SRV1.INF:Main.py.on_data_ready.47:Cx=104 Deðer1 from <sip.voidptr object at 0x0000007224E0B450>
[0138].[18768].[20388].[2021.04.05.01.22.32.342485].SRV1.INF:Main.py.on_data_ready.47:Cx=105 Deðer1 from <sip.voidptr object at 0x0000007224E0B420>
[0139].[18768].[20388].[2021.04.05.01.22.32.349489].SRV1.INF:Main.py.on_data_ready.47:Cx=106 Deðer1 from <sip.voidptr object at 0x0000007224E0B450>
[0140].[18768].[20388].[2021.04.05.01.22.32.357495].SRV1.INF:Main.py.on_data_ready.47:Cx=107 Deðer1 from <sip.voidptr object at 0x0000007224E0B420>
[0141].[18768].[20388].[2021.04.05.01.22.32.364498].SRV1.INF:Main.py.on_data_ready.47:Cx=108 Deðer1 from <sip.voidptr object at 0x0000007224E0B420>
[0142].[18768].[20388].[2021.04.05.01.22.32.371504].SRV1.INF:Main.py.on_data_ready.47:Cx=109 Deðer1 from <sip.voidptr object at 0x0000007224E0B420>
[0143].[18768].[20388].[2021.04.05.01.22.32.379553].SRV1.INF:Main.py.on_data_ready.47:Cx=110 Deðer1 from <sip.voidptr object at 0x0000007224E0B420>
[0144].[18768].[20388].[2021.04.05.01.22.32.387058].SRV1.INF:Main.py.on_data_ready.47:Cx=111 Deðer1 from <sip.voidptr object at 0x0000007224E0B420>
[0145].[18768].[20388].[2021.04.05.01.22.32.397565].SRV1.INF:Main.py.on_data_ready.47:Cx=112 Deðer1 from <sip.voidptr object at 0x0000007224E0B420>
[0146].[18768].[20388].[2021.04.05.01.22.32.405071].SRV1.INF:Main.py.on_data_ready.47:Cx=113 Deðer1 from <sip.voidptr object at 0x0000007224E0B450>
[0147].[18768].[20388].[2021.04.05.01.22.32.413075].SRV1.INF:Main.py.on_data_ready.47:Cx=114 Deðer1 from <sip.voidptr object at 0x0000007224E0B420>
[0148].[18768].[20388].[2021.04.05.01.22.32.420579].SRV1.INF:Main.py.on_data_ready.47:Cx=115 Deðer1 from <sip.voidptr object at 0x0000007224E0B420>
[0149].[18768].[20388].[2021.04.05.01.22.32.428084].SRV1.INF:Main.py.on_data_ready.47:Cx=116 Deðer1 from <sip.voidptr object at 0x0000007224E0B420>
[0150].[18768].[20388].[2021.04.05.01.22.32.435589].SRV1.INF:Main.py.on_data_ready.47:Cx=117 Deðer1 from <sip.voidptr object at 0x0000007224E0B3F0>
[0151].[18768].[20388].[2021.04.05.01.22.32.443095].SRV1.INF:Main.py.on_data_ready.47:Cx=118 Deðer1 from <sip.voidptr object at 0x0000007224E0B3C0>
[0152].[18768].[20388].[2021.04.05.01.22.32.450600].SRV1.INF:Main.py.on_data_ready.47:Cx=119 Deðer1 from <sip.voidptr object at 0x0000007224E0B3C0>
[0153].[18768].[20388].[2021.04.05.01.22.32.458605].SRV1.INF:Main.py.on_data_ready.47:Cx=120 Deðer1 from <sip.voidptr object at 0x0000007224E0B3C0>
[0154].[18768].[20388].[2021.04.05.01.22.32.465610].SRV1.INF:Main.py.on_data_ready.47:Cx=121 Deðer1 from <sip.voidptr object at 0x0000007224E0B3C0>
[0155].[18768].[20388].[2021.04.05.01.22.32.473115].SRV1.INF:Main.py.on_data_ready.47:Cx=122 Deðer1 from <sip.voidptr object at 0x0000007224E0B3C0>
[0156].[18768].[20388].[2021.04.05.01.22.32.481120].SRV1.INF:Main.py.on_data_ready.47:Cx=123 Deðer1 from <sip.voidptr object at 0x0000007224E0B480>
[0157].[18768].[20388].[2021.04.05.01.22.32.488625].SRV1.INF:Main.py.on_data_ready.47:Cx=124 Deðer1 from <sip.voidptr object at 0x0000007224E0B480>
[0158].[18768].[20388].[2021.04.05.01.22.32.495630].SRV1.INF:Main.py.on_data_ready.47:Cx=125 Deðer1 from <sip.voidptr object at 0x0000007224E0B480>
[0159].[18768].[20388].[2021.04.05.01.22.32.503635].SRV1.INF:Main.py.on_data_ready.47:Cx=126 Deðer1 from <sip.voidptr object at 0x0000007224E0B3C0>
[0160].[18768].[20388].[2021.04.05.01.22.32.511640].SRV1.INF:Main.py.on_data_ready.47:Cx=127 Deðer1 from <sip.voidptr object at 0x0000007224E0B4B0>
[0161].[18768].[20388].[2021.04.05.01.22.32.520146].SRV1.INF:Main.py.on_data_ready.47:Cx=128 Deðer1 from <sip.voidptr object at 0x0000007224E0B450>
[0162].[18768].[20388].[2021.04.05.01.22.32.528151].SRV1.INF:Main.py.on_data_ready.47:Cx=129 Deðer1 from <sip.voidptr object at 0x0000007224E0B450>
[0163].[18768].[20388].[2021.04.05.01.22.32.536157].SRV1.INF:Main.py.on_data_ready.47:Cx=130 Deðer1 from <sip.voidptr object at 0x0000007224E0B450>
[0164].[18768].[20388].[2021.04.05.01.22.32.544662].SRV1.INF:Main.py.on_data_ready.47:Cx=131 Deðer1 from <sip.voidptr object at 0x0000007224E0B450>
[0165].[18768].[20388].[2021.04.05.01.22.32.552668].SRV1.INF:Main.py.on_data_ready.47:Cx=132 Deðer1 from <sip.voidptr object at 0x0000007224E0B450>
[0166].[18768].[20388].[2021.04.05.01.22.32.560673].SRV1.INF:Main.py.on_data_ready.47:Cx=133 Deðer1 from <sip.voidptr object at 0x0000007224E0B450>
[0167].[18768].[20388].[2021.04.05.01.22.32.568678].SRV1.INF:Main.py.on_data_ready.47:Cx=134 Deðer1 from <sip.voidptr object at 0x0000007224E0B4B0>
[0168].[18768].[20388].[2021.04.05.01.22.32.576683].SRV1.INF:Main.py.on_data_ready.47:Cx=135 Deðer1 from <sip.voidptr object at 0x0000007224E0B450>
[0169].[18768].[20388].[2021.04.05.01.22.32.584688].SRV1.INF:Main.py.on_data_ready.47:Cx=136 Deðer1 from <sip.voidptr object at 0x0000007224E0B450>
[0170].[18768].[20388].[2021.04.05.01.22.32.592693].SRV1.INF:Main.py.on_data_ready.47:Cx=137 Deðer1 from <sip.voidptr object at 0x0000007224E0B4B0>
[0171].[18768].[20388].[2021.04.05.01.22.32.600700].SRV1.INF:Main.py.on_data_ready.47:Cx=138 Deðer1 from <sip.voidptr object at 0x0000007224E0B450>
[0172].[18768].[20388].[2021.04.05.01.22.32.608704].SRV1.INF:Main.py.on_data_ready.47:Cx=139 Deðer1 from <sip.voidptr object at 0x0000007224E0B450>
[0173].[18768].[20388].[2021.04.05.01.22.32.619712].SRV1.INF:Main.py.on_data_ready.47:Cx=140 Deðer1 from <sip.voidptr object at 0x0000007224E0B450>
[0174].[18768].[20388].[2021.04.05.01.22.32.627218].SRV1.INF:Main.py.on_data_ready.47:Cx=141 Deðer1 from <sip.voidptr object at 0x0000007224E0B450>
[0175].[18768].[20388].[2021.04.05.01.22.32.634722].SRV1.INF:Main.py.on_data_ready.47:Cx=142 Deðer1 from <sip.voidptr object at 0x0000007224E0B450>
[0176].[18768].[20388].[2021.04.05.01.22.32.642227].SRV1.INF:Main.py.on_data_ready.47:Cx=143 Deðer1 from <sip.voidptr object at 0x0000007224E0B450>
[0177].[18768].[20388].[2021.04.05.01.22.32.649733].SRV1.INF:Main.py.on_data_ready.47:Cx=144 Deðer1 from <sip.voidptr object at 0x0000007224E0B450>
[0178].[18768].[20388].[2021.04.05.01.22.32.657238].SRV1.INF:Main.py.on_data_ready.47:Cx=145 Deðer1 from <sip.voidptr object at 0x0000007224E0B450>
[0179].[18768].[20388].[2021.04.05.01.22.32.664743].SRV1.INF:Main.py.on_data_ready.47:Cx=146 Deðer1 from <sip.voidptr object at 0x0000007224E0B450>
[0180].[18768].[20388].[2021.04.05.01.22.32.672247].SRV1.INF:Main.py.on_data_ready.47:Cx=147 Deðer1 from <sip.voidptr object at 0x0000007224E0B4B0>
[0181].[18768].[20388].[2021.04.05.01.22.32.679252].SRV1.INF:Main.py.on_data_ready.47:Cx=148 Deðer1 from <sip.voidptr object at 0x0000007224E0B4B0>
[0182].[18768].[20388].[2021.04.05.01.22.32.686757].SRV1.INF:Main.py.on_data_ready.47:Cx=149 Deðer1 from <sip.voidptr object at 0x0000007224E0B4B0>
[0183].[18768].[20388].[2021.04.05.01.22.32.695263].SRV1.INF:Main.py.on_data_ready.47:Cx=150 Deðer1 from <sip.voidptr object at 0x0000007224E0B4B0>
[0184].[18768].[20388].[2021.04.05.01.22.32.702768].SRV1.INF:Main.py.on_data_ready.47:Cx=151 Deðer1 from <sip.voidptr object at 0x0000007224E0B4B0>
[0185].[18768].[20388].[2021.04.05.01.22.32.710272].SRV1.INF:Main.py.on_data_ready.47:Cx=152 Deðer1 from <sip.voidptr object at 0x0000007224E0B450>
[0186].[18768].[20388].[2021.04.05.01.22.32.717777].SRV1.INF:Main.py.on_data_ready.47:Cx=153 Deðer1 from <sip.voidptr object at 0x0000007224E0B450>
[0187].[18768].[20388].[2021.04.05.01.22.32.725283].SRV1.INF:Main.py.on_data_ready.47:Cx=154 Deðer1 from <sip.voidptr object at 0x0000007224E0B450>
[0188].[18768].[20388].[2021.04.05.01.22.32.734788].SRV1.INF:Main.py.on_data_ready.47:Cx=155 Deðer1 from <sip.voidptr object at 0x0000007224E0B450>
[0189].[18768].[20388].[2021.04.05.01.22.32.742293].SRV1.INF:Main.py.on_data_ready.47:Cx=156 Deðer1 from <sip.voidptr object at 0x0000007224E0B450>
[0190].[18768].[20388].[2021.04.05.01.22.32.749797].SRV1.INF:Main.py.on_data_ready.47:Cx=157 Deðer1 from <sip.voidptr object at 0x0000007224E0B450>
[0191].[18768].[20388].[2021.04.05.01.22.32.757803].SRV1.INF:Main.py.on_data_ready.47:Cx=158 Deðer1 from <sip.voidptr object at 0x0000007224E0B450>
[0192].[18768].[20388].[2021.04.05.01.22.32.765308].SRV1.INF:Main.py.on_data_ready.47:Cx=159 Deðer1 from <sip.voidptr object at 0x0000007224E0B450>
[0193].[18768].[20388].[2021.04.05.01.22.32.772815].SRV1.INF:Main.py.on_data_ready.47:Cx=160 Deðer1 from <sip.voidptr object at 0x0000007224E0B450>
[0194].[18768].[20388].[2021.04.05.01.22.32.780318].SRV1.INF:Main.py.on_data_ready.47:Cx=161 Deðer1 from <sip.voidptr object at 0x0000007224E0B4B0>
[0195].[18768].[20388].[2021.04.05.01.22.32.790325].SRV1.INF:Main.py.on_data_ready.47:Cx=162 Deðer1 from <sip.voidptr object at 0x0000007224E0B4B0>
[0196].[18768].[20388].[2021.04.05.01.22.32.798331].SRV1.INF:Main.py.on_data_ready.47:Cx=163 Deðer1 from <sip.voidptr object at 0x0000007224E0B450>
[0197].[18768].[20388].[2021.04.05.01.22.32.805836].SRV1.INF:Main.py.on_data_ready.47:Cx=164 Deðer1 from <sip.voidptr object at 0x0000007224E0B450>
[0198].[18768].[20388].[2021.04.05.01.22.32.813341].SRV1.INF:Main.py.on_data_ready.47:Cx=165 Deðer1 from <sip.voidptr object at 0x0000007224E0B4B0>
[0199].[18768].[20388].[2021.04.05.01.22.32.820846].SRV1.INF:Main.py.on_data_ready.47:Cx=166 Deðer1 from <sip.voidptr object at 0x0000007224E0B3F0>
[0200].[18768].[20388].[2021.04.05.01.22.32.828350].SRV1.INF:Main.py.on_data_ready.47:Cx=167 Deðer1 from <sip.voidptr object at 0x0000007224E0B3F0>
[0201].[18768].[20388].[2021.04.05.01.22.32.835855].SRV1.INF:Main.py.on_data_ready.47:Cx=168 Deðer1 from <sip.voidptr object at 0x0000007224E0B3F0>
[0202].[18768].[20388].[2021.04.05.01.22.32.843359].SRV1.INF:Main.py.on_data_ready.47:Cx=169 Deðer1 from <sip.voidptr object at 0x0000007224E0B3F0>
[0203].[18768].[20388].[2021.04.05.01.22.32.850864].SRV1.INF:Main.py.on_data_ready.47:Cx=170 Deðer1 from <sip.voidptr object at 0x0000007224E0B3F0>
[0204].[18768].[20388].[2021.04.05.01.22.32.858869].SRV1.INF:Main.py.on_data_ready.47:Cx=171 Deðer1 from <sip.voidptr object at 0x0000007224E0B450>
[0205].[18768].[20388].[2021.04.05.01.22.32.870879].SRV1.INF:Main.py.on_data_ready.47:Cx=172 Deðer1 from <sip.voidptr object at 0x0000007224E0B450>
[0206].[18768].[20388].[2021.04.05.01.22.32.878384].SRV1.INF:Main.py.on_data_ready.47:Cx=173 Deðer1 from <sip.voidptr object at 0x0000007224E0B3F0>
[0207].[18768].[20388].[2021.04.05.01.22.32.886389].SRV1.INF:Main.py.on_data_ready.47:Cx=174 Deðer1 from <sip.voidptr object at 0x0000007224E0B450>
[0208].[18768].[20388].[2021.04.05.01.22.32.893894].SRV1.INF:Main.py.on_data_ready.47:Cx=175 Deðer1 from <sip.voidptr object at 0x0000007224E0B450>
[0209].[18768].[20388].[2021.04.05.01.22.32.900899].SRV1.INF:Main.py.on_data_ready.47:Cx=176 Deðer1 from <sip.voidptr object at 0x0000007224E0B3F0>
[0210].[18768].[20388].[2021.04.05.01.22.32.908404].SRV1.INF:Main.py.on_data_ready.47:Cx=177 Deðer1 from <sip.voidptr object at 0x0000007224E0B450>
[0211].[18768].[20388].[2021.04.05.01.22.32.915408].SRV1.INF:Main.py.on_data_ready.47:Cx=178 Deðer1 from <sip.voidptr object at 0x0000007224E0B3F0>
[0212].[18768].[20388].[2021.04.05.01.22.32.922913].SRV1.INF:Main.py.on_data_ready.47:Cx=179 Deðer1 from <sip.voidptr object at 0x0000007224E0B3F0>
[0213].[18768].[20388].[2021.04.05.01.22.32.929917].SRV1.INF:Main.py.on_data_ready.47:Cx=180 Deðer1 from <sip.voidptr object at 0x0000007224E0B3F0>
[0214].[18768].[20388].[2021.04.05.01.22.32.936922].SRV1.INF:Main.py.on_data_ready.47:Cx=181 Deðer1 from <sip.voidptr object at 0x0000007224E0B3F0>
[0215].[18768].[20388].[2021.04.05.01.22.32.944427].SRV1.INF:Main.py.on_data_ready.47:Cx=182 Deðer1 from <sip.voidptr object at 0x0000007224E0B3F0>
[0216].[18768].[20388].[2021.04.05.01.22.32.951932].SRV1.INF:Main.py.on_data_ready.47:Cx=183 Deðer1 from <sip.voidptr object at 0x0000007224E0B4B0>
[0217].[18768].[20388].[2021.04.05.01.22.32.962438].SRV1.INF:Main.py.on_data_ready.47:Cx=184 Deðer1 from <sip.voidptr object at 0x0000007224E0B450>
[0218].[18768].[20388].[2021.04.05.01.22.32.973445].SRV1.INF:Main.py.on_data_ready.47:Cx=185 Deðer1 from <sip.voidptr object at 0x0000007224E0B4B0>
[0219].[18768].[20388].[2021.04.05.01.22.32.981452].SRV1.INF:Main.py.on_data_ready.47:Cx=186 Deðer1 from <sip.voidptr object at 0x0000007224E0B450>
[0220].[18768].[20388].[2021.04.05.01.22.32.991458].SRV1.INF:Main.py.on_data_ready.47:Cx=187 Deðer1 from <sip.voidptr object at 0x0000007224E0B450>
[0221].[18768].[20388].[2021.04.05.01.22.33.002466].SRV1.INF:Main.py.on_data_ready.47:Cx=188 Deðer1 from <sip.voidptr object at 0x0000007224E0B450>
[0222].[18768].[20388].[2021.04.05.01.22.33.009970].SRV1.INF:Main.py.on_data_ready.47:Cx=189 Deðer1 from <sip.voidptr object at 0x0000007224E0B450>
[0223].[18768].[20388].[2021.04.05.01.22.33.020477].SRV1.INF:Main.py.on_data_ready.47:Cx=190 Deðer1 from <sip.voidptr object at 0x0000007224E0B450>
[0224].[18768].[20388].[2021.04.05.01.22.33.031984].SRV1.INF:Main.py.on_data_ready.47:Cx=191 Deðer1 from <sip.voidptr object at 0x0000007224E0B450>
[0225].[18768].[20388].[2021.04.05.01.22.33.039492].SRV1.INF:Main.py.on_data_ready.47:Cx=192 Deðer1 from <sip.voidptr object at 0x0000007224E0B450>
[0226].[18768].[20388].[2021.04.05.01.22.33.046996].SRV1.INF:Main.py.on_data_ready.47:Cx=193 Deðer1 from <sip.voidptr object at 0x0000007224E0B450>
[0227].[18768].[20388].[2021.04.05.01.22.33.056003].SRV1.INF:Main.py.on_data_ready.47:Cx=194 Deðer1 from <sip.voidptr object at 0x0000007224E0B450>
[0228].[18768].[20388].[2021.04.05.01.22.33.063508].SRV1.INF:Main.py.on_data_ready.47:Cx=195 Deðer1 from <sip.voidptr object at 0x0000007224E0B450>
[0229].[18768].[20388].[2021.04.05.01.22.33.071013].SRV1.INF:Main.py.on_data_ready.47:Cx=196 Deðer1 from <sip.voidptr object at 0x0000007224E0B4B0>
